ID,Address,Match,MatchType,MatchAddress,Lat,Long,RL,State,County,CountySubdiv,Block,BlockGroup,
5823,"1252 EMMET North, Charlottesville, VA, 22903",Match,Non_Exact,"1252 EMMET ST N, CHARLOTTESVILLE, VA, 22903","-78.497635,38.05439",83406457,R,51,540,700,2004,515400007002004,
5824,"1254 EMMET North, Charlottesville, VA, 22903",Match,Non_Exact,"1254 EMMET ST N, CHARLOTTESVILLE, VA, 22903","-78.497604,38.05443",83406457,R,51,540,700,2004,515400007002004,
5825,"1254 Emmett, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
5826,"1256 WERTLAND, Charlottesville, VA, 22903",Match,Non_Exact,"1256 WERTLAND ST, CHARLOTTESVILLE, VA, 22903","-78.49758,38.03436",83369405,L,51,540,202,2005,515400002022005,
5840,"128 AMPHITHEATER, Charlottesville, VA, 22903",Match,Non_Exact,"128 AMPHITHEATER WAY, CHARLOTTESVILLE, VA, 22903","-78.506004,38.03419",83377081,R,51,3,10904,1006,5130109041006,
4507,"East HIGH ST / LOCUST, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5838,"127 OBSERVATORY, Charlottesville, VA, 22903",Match,Non_Exact,"127 OBSERVATORY AVE, CHARLOTTESVILLE, VA, 22903","-78.513664,38.02665",83407056,L,51,540,600,1002,515400006001002,
4508,"East HIGH ST / LONG, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5839,"128 A STRIBLING, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4509,"East HIGH ST / MEADE, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5830,"126 MONTE VISTA B, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4500,"Druid Ave E, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5831,"126 OBSERVATORY, Charlottesville, VA, 22903",Match,Non_Exact,"126 OBSERVATORY AVE, CHARLOTTESVILLE, VA, 22903","-78.5139,38.026913",83407056,R,51,540,600,1002,515400006001002,
4501,"E MAIN Southeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5832,"126 OLD FIFTH, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4502,"East 10TH ST NE @ E MARKET, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5833,"126 UNIVERSITY, Charlottesville, VA, 22903",Tie,,,,,,,,,,0,
4503,"East High, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5834,"1268 RESERVOIR, Charlottesville, VA, 22903",Match,Non_Exact,"1268 RESERVOIR RD, CHARLOTTESVILLE, VA, 22903","-78.54332,38.023685",83399006,R,51,3,11000,2004,5130110002004,
4504,"East High East, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5835,"127 CHANCELLOR, Charlottesville, VA, 22903",Match,Non_Exact,"127 CHANCELLOR ST, CHARLOTTESVILLE, VA, 22903","-78.501045,38.03683",83369346,L,51,540,202,3013,515400002023013,
4505,"East HIGH ST / 3RD Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5836,"127 IVY 3, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4506,"East HIGH ST / 9TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5837,"127 North BAKER A, Charlottesville, VA, 22903",Match,Non_Exact,"127 N BAKER ST, CHARLOTTESVILLE, VA, 22903","-78.50338,38.02638",83369283,L,51,540,501,2000,515400005012000,
5850,"129 EMMET North, Charlottesville, VA, 22903",Match,Non_Exact,"129 EMMET ST N, CHARLOTTESVILLE, VA, 22903","-78.50656,38.040096",638944802,L,51,540,700,4005,515400007004005,
4520,"East MAIN ST / 2ND Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5851,"129 LONGWOOD B, Charlottesville, VA, 22903",Match,Non_Exact,"129 LONGWOOD DR, CHARLOTTESVILLE, VA, 22903","-78.50665,38.012936",83373017,R,51,540,502,5000,515400005025000,
4518,"East JEFFERSON ST @ 10TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5849,"129 CHANCELLOR, Charlottesville, VA, 22903",Match,Non_Exact,"129 CHANCELLOR ST, CHARLOTTESVILLE, VA, 22903","-78.50103,38.036877",83369346,L,51,540,202,3013,515400002023013,
4519,"East Main, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4510,"East HIGH ST / RIVER, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5841,"128 AMPHITHEATER 103, Charlottesville, VA, 22903",Match,Non_Exact,"128 AMPHITHEATER WAY, CHARLOTTESVILLE, VA, 22903","-78.506004,38.03419",83377081,R,51,3,10904,1006,5130109041006,
4511,"East HIGH ST / WILLOW, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5842,"128 AMPHITHEATER 115, Charlottesville, VA, 22903",Match,Non_Exact,"128 AMPHITHEATER WAY, CHARLOTTESVILLE, VA, 22903","-78.506004,38.03419",83377081,R,51,3,10904,1006,5130109041006,
4512,"East HIGH ST @ HAZEL, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5843,"128 BUCKINGHAM, Charlottesville, VA, 22903",Tie,,,,,,,,,,0,
4513,"East HIGH ST @ PARK, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5844,"128 CHANCELLOR, Charlottesville, VA, 22903",Match,Non_Exact,"128 CHANCELLOR ST, CHARLOTTESVILLE, VA, 22903","-78.501015,38.036873",83369346,R,51,540,202,3010,515400002023010,
4514,"East I 64 MM 121, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5845,"128 HARMON, Charlottesville, VA, 22903",Match,Non_Exact,"128 HARMON ST, CHARLOTTESVILLE, VA, 22903","-78.512665,38.027695",83406582,R,51,540,600,1000,515400006001000,
4515,"East I64 @ 120 mm, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5846,"128 Harris, Charlottesville, VA, 22903",Match,Non_Exact,"128 HARRIS RD, CHARLOTTESVILLE, VA, 22903","-78.507866,38.015842",640868461,R,51,540,502,5005,515400005025005,
4516,"East JEFFERSON, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5847,"128 MADISON, Charlottesville, VA, 22903",Match,Non_Exact,"128 MADISON LN, CHARLOTTESVILLE, VA, 22903","-78.50184,38.037365",639527064,R,51,540,202,3013,515400002023013,
4517,"East JEFFERSON ST / 7TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5848,"128 STRIBLING, Charlottesville, VA, 22903",Match,Non_Exact,"128 STRIBLING AVE, CHARLOTTESVILLE, VA, 22903","-78.5171,38.02338",83406547,L,51,540,502,3001,515400005023001,
5860,"130 STRIBLING, Charlottesville, VA, 22903",Match,Non_Exact,"130 STRIBLING AVE, CHARLOTTESVILLE, VA, 22903","-78.517334,38.023285",83406548,L,51,540,502,3001,515400005023001,
4530,"East MARKET ST / 9TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5861,"130 STRIBLING 2, Charlottesville, VA, 22903",Match,Non_Exact,"130 STRIBLING AVE, CHARLOTTESVILLE, VA, 22903","-78.517334,38.023285",83406548,L,51,540,502,3001,515400005023001,
4531,"East MARKET ST / FRANKLIN, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5862,"130 UNIVERSITY 7, Charlottesville, VA, 22903",Tie,,,,,,,,,,0,
3200,"341 MONTICELLO, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4529,"East MARKET ST / 4TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4521,"East MAIN ST / 7TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5852,"129 North Emmet, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4522,"East MAIN ST @ 2ND Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5853,"12TH ST / GRADY Northwest, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4523,"East MAIN ST @ 3RD Southeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5854,"130 APPLE TREE A, Charlottesville, VA, 22903",Match,Non_Exact,"130 APPLETREE RD, CHARLOTTESVILLE, VA, 22903","-78.51971,38.028088",83406283,R,51,540,600,1012,515400006001012,
4524,"East MAIN ST @ 4TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5855,"130 BUCKINGHAM, Charlottesville, VA, 22903",Tie,,,,,,,,,,0,
4525,"East Market, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5856,"130 CULBRETH, Charlottesville, VA, 22903",Match,Non_Exact,"130 CULBRETH RD, CHARLOTTESVILLE, VA, 22903","-78.50358,38.039745",221725735,L,51,3,10904,1001,5130109041001,
4526,"East MARKET ST / 10TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5857,"130 DARDEN, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4527,"East MARKET ST / 1ST North, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5858,"130 HOSPITAL, Charlottesville, VA, 22903",Match,Non_Exact,"130 HOSPITAL DR, CHARLOTTESVILLE, VA, 22903","-78.50253,38.033386",83377082,L,51,3,10904,1006,5130109041006,
4528,"East MARKET ST / 2ND Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5859,"130 Madison, Charlottesville, VA, 22903",Match,Non_Exact,"130 MADISON LN, CHARLOTTESVILLE, VA, 22903","-78.5018,38.037422",639527064,R,51,540,202,3013,515400002023013,
5870,"1301 GORDON, Charlottesville, VA, 22903",Match,Non_Exact,"1301 GORDON AVE, CHARLOTTESVILLE, VA, 22903","-78.49591,38.038883",83369363,R,51,540,202,2002,515400002022002,
4540,"East Market St., Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5871,"1301 WERTLAND, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4541,"East Riverview, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5872,"1301 WERTLAND C1, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4542,"East WATER, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5873,"1303 GORDON, Charlottesville, VA, 22903",Match,Non_Exact,"1303 GORDON AVE, CHARLOTTESVILLE, VA, 22903","-78.495926,38.03889",83369363,R,51,540,202,2002,515400002022002,
3211,"362 RIVERSIDE, Charlottesville, VA, 22902",Match,Non_Exact,"362 RIVERSIDE AVE, CHARLOTTESVILLE, VA, 22902","-78.45445,38.02627",637329982,R,51,540,302,2001,515400003022001,
3210,"3613 MOFFAT, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3208,"356 RIVERSIDE, Charlottesville, VA, 22902",Match,Non_Exact,"356 RIVERSIDE AVE, CHARLOTTESVILLE, VA, 22902","-78.454414,38.0262",637329982,R,51,540,302,2001,515400003022001,
3207,"355 MERCHANT WALK, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3206,"354 RIVERSIDE, Charlottesville, VA, 22902",Match,Non_Exact,"354 RIVERSIDE AVE, CHARLOTTESVILLE, VA, 22902","-78.4544,38.026173",637329982,R,51,540,302,2001,515400003022001,
3205,"350 PARK, Charlottesville, VA, 22902",Match,Non_Exact,"350 PARK ST, CHARLOTTESVILLE, VA, 22902","-78.47714,38.031544",83370781,R,51,540,1000,1003,515400010001003,
3204,"348 RIVERSIDE, Charlottesville, VA, 22902",Match,Non_Exact,"348 RIVERSIDE AVE, CHARLOTTESVILLE, VA, 22902","-78.45438,38.026096",637329982,R,51,540,302,2001,515400003022001,
3203,"346 Riverside, Charlottesville, VA, 22902",Match,Non_Exact,"346 RIVERSIDE AVE, CHARLOTTESVILLE, VA, 22902","-78.45437,38.02607",637329982,R,51,540,302,2001,515400003022001,
3202,"345 THOMAS JEFFERSON PKWY, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3201,"345 THOMAS JEFFERSON, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4532,"East MARKET ST / MEADE, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5863,"1300 Block North Emmet, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4533,"East MARKET ST @ 10TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5864,"1300 Emmet North, Charlottesville, VA, 22903",Match,Non_Exact,"1300 EMMET ST N, CHARLOTTESVILLE, VA, 22903","-78.49683,38.055378",83406459,R,51,540,700,2004,515400007002004,
4534,"East MARKET ST @ 2ND Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5865,"1300 Emmett, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4535,"East MARKET ST @ 9TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5866,"1300 JOHN, Charlottesville, VA, 22903",Match,Non_Exact,"1300 JOHN ST, CHARLOTTESVILLE, VA, 22903","-78.496895,38.036892",83369375,L,51,540,202,2004,515400002022004,
4536,"East MARKET ST @ BURGESS, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5867,"1300 OVERLOOK, Charlottesville, VA, 22903",Match,Non_Exact,"1300 OVERLOOK DR, CHARLOTTESVILLE, VA, 22903","-78.54125,38.01701",83398958,L,51,3,11202,3020,5130112023020,
4537,"East MARKET ST @ CARLTON, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5868,"1300 West Main, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
4538,"East MARKET ST @ FAIRWAY, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5869,"1301 EMMET North, Charlottesville, VA, 22903",Match,Non_Exact,"1301 EMMET ST N, CHARLOTTESVILLE, VA, 22903","-78.497826,38.054394",83407828,L,51,540,800,4021,515400008004021,
3209,"360 RIVERSIDE, Charlottesville, VA, 22902",Match,Non_Exact,"360 RIVERSIDE AVE, CHARLOTTESVILLE, VA, 22902","-78.454445,38.02625",637329982,R,51,540,302,2001,515400003022001,
4539,"East MARKET ST Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5880,"1304 WELLFORD, Charlottesville, VA, 22903",Match,Non_Exact,"1304 WELLFORD ST, CHARLOTTESVILLE, VA, 22903","-78.486534,38.04876",83370063,R,51,540,700,1007,515400007001007,
4550,"East WATER ST @ 3RD Southeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5881,"1305 JOHN, Charlottesville, VA, 22903",Match,Non_Exact,"1305 JOHN ST, CHARLOTTESVILLE, VA, 22903","-78.49693,38.036915",83369375,R,51,540,202,2003,515400002022003,
4551,"East WATER ST Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5882,"1305 KING B, Charlottesville, VA, 22903",Match,Non_Exact,"1305 KING ST, CHARLOTTESVILLE, VA, 22903","-78.50157,38.02805",83369537,R,51,540,501,2006,515400005012006,
4552,"Elliot, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5883,"1305 NUNLEY, Charlottesville, VA, 22903",Match,Non_Exact,"1305 NUNLEY ST, CHARLOTTESVILLE, VA, 22903","-78.50132,38.027306",624387269,L,51,540,501,2003,515400005012003,
4553,"ELLIOTT, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5884,"1305 Wertland 10, Charlottesville, VA, 22903",Match,Non_Exact,"1305 WERTLAND ST, CHARLOTTESVILLE, VA, 22903","-78.49806,38.034477",83369386,R,51,540,202,2003,515400002022003,
3222,"4 4TH ST NE / E JEFFERSON Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3221,"3rd Street SE, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3220,"3RD ST Southeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3219,"3RD ST SE / E WATER, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3218,"3RD ST SE / E MAIN, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3217,"3RD ST / E MAIN Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3216,"3RD Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3215,"398 RIVERSIDE, Charlottesville, VA, 22902",Match,Non_Exact,"398 RIVERSIDE AVE, CHARLOTTESVILLE, VA, 22902","-78.45488,38.026615",637329982,R,51,540,302,2001,515400003022001,
3214,"387 HICKORY, Charlottesville, VA, 22902",Match,Non_Exact,"387 HICKORY ST, CHARLOTTESVILLE, VA, 22902","-78.521225,37.99904",83388914,L,51,3,11302,2005,5130113022005,
3213,"368 RIVERSIDE, Charlottesville, VA, 22902",Match,Non_Exact,"368 RIVERSIDE AVE, CHARLOTTESVILLE, VA, 22902","-78.454506,38.026344",637329982,R,51,540,302,2001,515400003022001,
3212,"364 RIVERSIDE, Charlottesville, VA, 22902",Match,Non_Exact,"364 RIVERSIDE AVE, CHARLOTTESVILLE, VA, 22902","-78.45447,38.026295",637329982,R,51,540,302,2001,515400003022001,
4543,"East WATER Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5874,"1303 KING, Charlottesville, VA, 22903",Match,Non_Exact,"1303 KING ST, CHARLOTTESVILLE, VA, 22903","-78.50155,38.028053",83369537,R,51,540,501,2006,515400005012006,
4544,"East WATER Southeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5875,"1303 WERTLAND A4, Charlottesville, VA, 22903",Match,Non_Exact,"1303 WERTLAND ST, CHARLOTTESVILLE, VA, 22903","-78.49804,38.034473",83369386,R,51,540,202,2003,515400002022003,
4545,"East WATER ST, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5876,"1304 GROVE, Charlottesville, VA, 22903",Match,Non_Exact,"1304 GROVE ST, CHARLOTTESVILLE, VA, 22903","-78.501595,38.02882",83369400,L,51,540,501,2006,515400005012006,
4546,"East WATER ST / 10TH Northeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5877,"1304 GROVE A, Charlottesville, VA, 22903",Match,Non_Exact,"1304 GROVE ST, CHARLOTTESVILLE, VA, 22903","-78.501595,38.02882",83369400,L,51,540,501,2006,515400005012006,
4547,"East WATER ST / 2ND Southeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5878,"1304 Grove St., Charlottesville, VA, 22903",Match,Exact,"1304 GROVE ST, CHARLOTTESVILLE, VA, 22903","-78.501595,38.02882",83369400,L,51,540,501,2006,515400005012006,
4548,"East WATER ST / 4TH Southeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5879,"1304 King St, Charlottesville, VA, 22903",Match,Exact,"1304 KING ST, CHARLOTTESVILLE, VA, 22903","-78.501564,38.028038",83369537,L,51,540,501,2003,515400005012003,
4549,"East WATER ST @ 2ND Southeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5890,"1306 WERTLAND, Charlottesville, VA, 22903",Match,Non_Exact,"1306 WERTLAND ST, CHARLOTTESVILLE, VA, 22903","-78.498085,38.03447",83369386,L,51,540,202,2006,515400002022006,
4560,"ELLIOTT AVE / MONTICELLO, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5891,"1307 GORDON, Charlottesville, VA, 22903",Match,Non_Exact,"1307 GORDON AVE, CHARLOTTESVILLE, VA, 22903","-78.49596,38.038902",83369363,R,51,540,202,2002,515400002022002,
4561,"ELLIOTT AVE / PENICK, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5892,"1307 HARROW, Charlottesville, VA, 22903",Match,Non_Exact,"1307 HARROW RD, CHARLOTTESVILLE, VA, 22903","-78.481804,38.04699",83370100,L,51,540,700,1003,515400007001003,
4562,"ELLIOTT AVE / RIDGE, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5893,"1307 JOHN, Charlottesville, VA, 22903",Match,Non_Exact,"1307 JOHN ST, CHARLOTTESVILLE, VA, 22903","-78.49695,38.036922",83369375,R,51,540,202,2003,515400002022003,
4563,"ELLIOTT AVE @ AVON, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5894,"1307 NUNLEY, Charlottesville, VA, 22903",Match,Non_Exact,"1307 NUNLEY ST, CHARLOTTESVILLE, VA, 22903","-78.501335,38.0273",624387269,L,51,540,501,2003,515400005012003,
4564,"ELLIOTT AVE @ MONTICELLO, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5895,"1307 OXFORD, Charlottesville, VA, 22903",Match,Non_Exact,"1307 OXFORD CIR, CHARLOTTESVILLE, VA, 22903","-78.484665,38.047417",83370085,L,51,540,700,1017,515400007001017,
3233,"400 GARRETT E, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3232,"400 GARRETT A, Charlottesville, VA, 22902",Match,Non_Exact,"400 GARRETT ST, CHARLOTTESVILLE, VA, 22902","-78.480545,38.02805",83370864,R,51,540,401,1000,515400004011000,
3231,"400 FAIRWAY A, Charlottesville, VA, 22902",Match,Non_Exact,"400 FAIRWAY AVE, CHARLOTTESVILLE, VA, 22902","-78.46303,38.028065",83371497,R,51,540,302,2001,515400003022001,
3230,"400 ELLIOTT AVE / BURNET, Charlottesville, VA, 22902",Match,Exact,"400 ELLIOTT AVE, CHARLOTTESVILLE, VA, 22902","-78.48457,38.022713",83370817,R,51,540,401,2001,515400004012001,
3229,"400 East MARKET, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3228,"400 East MAIN, Charlottesville, VA, 22902",Match,Non_Exact,"400 E MAIN ST, CHARLOTTESVILLE, VA, 22902","-78.479195,38.03002",83370772,R,51,540,1000,1055,515400010001055,
3227,"400 East JEFFERSON, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3226,"400 Block MCINTIRE, Charlottesville, VA, 22902",Match,Non_Exact,"400 MCINTIRE RD, CHARLOTTESVILLE, VA, 22902","-78.48232,38.03483",83407185,L,51,540,1000,2007,515400010002007,
3225,"400 ALTAMONT, Charlottesville, VA, 22902",Tie,,,,,,,,,,0,
3224,"400 400 E Main, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3223,"400 250, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4554,"ELLIOTT AVE, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5885,"1305 WERTLAND B2, Charlottesville, VA, 22903",Match,Non_Exact,"1305 WERTLAND ST, CHARLOTTESVILLE, VA, 22903","-78.49806,38.034477",83369386,R,51,540,202,2003,515400002022003,
4555,"ELLIOTT AVE / 1ST South, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5886,"1305 WERTLAND B7, Charlottesville, VA, 22903",Match,Non_Exact,"1305 WERTLAND ST, CHARLOTTESVILLE, VA, 22903","-78.49806,38.034477",83369386,R,51,540,202,2003,515400002022003,
4556,"ELLIOTT AVE / AVON, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5887,"1306 GROVE, Charlottesville, VA, 22903",Match,Non_Exact,"1306 GROVE ST, CHARLOTTESVILLE, VA, 22903","-78.50161,38.028816",83369400,L,51,540,501,2006,515400005012006,
4557,"ELLIOTT AVE / BURNET, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5888,"1306 GROVE A, Charlottesville, VA, 22903",Match,Non_Exact,"1306 GROVE ST, CHARLOTTESVILLE, VA, 22903","-78.50161,38.028816",83369400,L,51,540,501,2006,515400005012006,
4558,"ELLIOTT AVE / CHERRY, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5889,"1306 Oxford, Charlottesville, VA, 22903",Match,Non_Exact,"1306 OXFORD CIR, CHARLOTTESVILLE, VA, 22903","-78.48467,38.04751",83370085,R,51,540,700,1007,515400007001007,
4559,"ELLIOTT AVE / MERIDIAN, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4570,"FAIRWAY AVE / MARKET East, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4571,"FAIRWAY AVE / SHORT 18TH, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4572,"FAIRWAY AVE @ E MARKET East, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4573,"Fifth Southwest, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4574,"FIRST South, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4575,"Fontaine Ave Off Ramp, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3244,"4000 CITY WALK 212, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3243,"4000 CITY WALK 207, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3242,"4000 CITY WALK, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3241,"400 RIDGE, Charlottesville, VA, 22902",Match,Non_Exact,"400 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.486404,38.028072",83370796,L,51,540,401,1013,515400004011013,
3240,"400 OAKMONT, Charlottesville, VA, 22902",Match,Non_Exact,"400 OAKMONT ST, CHARLOTTESVILLE, VA, 22902","-78.48517,38.027668",83370807,L,51,540,401,1003,515400004011003,
3239,"400 MCINTIRE, Charlottesville, VA, 22902",Match,Non_Exact,"400 MCINTIRE RD, CHARLOTTESVILLE, VA, 22902","-78.48232,38.03483",83407185,L,51,540,1000,2007,515400010002007,
3238,"400 LOCUST, Charlottesville, VA, 22902",Match,Non_Exact,"400 LOCUST AVE, CHARLOTTESVILLE, VA, 22902","-78.471375,38.0317",636649777,R,51,540,302,1028,515400003021028,
3237,"400 garrett st C, Charlottesville, VA, 22902",Match,Exact,"400 GARRETT ST, CHARLOTTESVILLE, VA, 22902","-78.480545,38.02805",83370864,R,51,540,401,1000,515400004011000,
3236,"400 GARRETT Southeast E, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
3235,"400 GARRETT H, Charlottesville, VA, 22902",Match,Non_Exact,"400 GARRETT ST, CHARLOTTESVILLE, VA, 22902","-78.480545,38.02805",83370864,R,51,540,401,1000,515400004011000,
3234,"400 GARRETT G, Charlottesville, VA, 22902",Match,Non_Exact,"400 GARRETT ST, CHARLOTTESVILLE, VA, 22902","-78.480545,38.02805",83370864,R,51,540,401,1000,515400004011000,
4565,"EVERGREEN, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5896,"1307 WERTLAND, Charlottesville, VA, 22903",Match,Non_Exact,"1307 WERTLAND ST, CHARLOTTESVILLE, VA, 22903","-78.498085,38.03448",83369386,R,51,540,202,2003,515400002022003,
4566,"Exit 121A I-64 East Bound, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5897,"1307 WERTLAND C3, Charlottesville, VA, 22903",Match,Non_Exact,"1307 WERTLAND ST, CHARLOTTESVILLE, VA, 22903","-78.498085,38.03448",83369386,R,51,540,202,2003,515400002022003,
4567,"Exit 121A Interstate 64 East, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5898,"1308 HILLTOP, Charlottesville, VA, 22903",Match,Non_Exact,"1308 HILLTOP RD, CHARLOTTESVILLE, VA, 22903","-78.491844,38.050556",83368798,R,51,540,700,2005,515400007002005,
4568,"FAIRWAY AVE / CAROLINE, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
5899,"1308 JOHN, Charlottesville, VA, 22903",Match,Non_Exact,"1308 JOHN ST, CHARLOTTESVILLE, VA, 22903","-78.49698,38.03692",83369375,L,51,540,202,2004,515400002022004,
4569,"FAIRWAY AVE / E MARKET, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4580,"FRANKLIN ST / NASSAU, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4581,"GARRETT ST / 4TH Southeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
4582,"GARRETT ST / 6TH Southeast, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
